ID	age	sex	n_babies	observer	year	pop_size	weight
569	6	m	0	16	2012	133	9.347537463648205
581	1	m	1	10	2012	133	5.1476623301129125
592	1	f	0	8	2012	133	5.614344365668559
595	1	f	2	8	2012	133	4.891340852590391
609	6	m	0	14	2012	133	8.516760938618972
611	0	m	0	2	2012	133	4.709949975773139
621	6	m	2	9	2012	133	8.681771189985367
627	2	m	2	4	2012	133	5.062522773251448
634	1	f	2	3	2012	133	5.239363250651013
637	4	f	0	5	2012	133	7.941068421807814
638	1	f	2	5	2012	133	5.066963307844622
639	1	m	1	20	2012	133	5.075316541446976
651	8	m	2	9	2012	133	9.752924828035514
655	2	f	1	4	2012	133	5.154818400079944
660	0	m	0	12	2012	133	5.511563811460824
668	1	m	0	19	2012	133	4.75719167601924
689	9	f	2	13	2012	133	11.366254323582325
691	3	f	1	17	2012	133	7.453352043520614
693	10	m	0	20	2012	133	11.306026275600603
697	14	f	1	9	2012	133	13.893372151278104
701	6	m	2	17	2012	133	8.99018363083005
702	1	f	2	15	2012	133	4.4413331144216635
707	0	m	2	2	2012	133	NA
713	1	m	1	20	2012	133	4.237733278269646
714	0	f	0	13	2012	133	4.628934477611182
721	5	f	2	15	2012	133	7.468204972733793
731	13	f	0	10	2012	133	13.767710616010254
733	9	f	1	10	2012	133	NA
737	1	m	0	9	2012	133	5.698260875848535
738	3	m	2	10	2012	133	7.367828854554778
739	6	f	0	20	2012	133	8.878541488962695
748	0	m	1	7	2012	133	4.610148642002935
753	5	m	2	11	2012	133	8.247303709369094
754	1	f	0	11	2012	133	5.73898220822584
755	5	m	0	12	2012	133	8.330397109222393
758	1	m	2	20	2012	133	5.503314629072031
763	4	m	2	11	2012	133	8.682143044082077
765	6	f	2	4	2012	133	7.568406104960051
779	5	m	2	16	2012	133	7.595103338215787
781	0	f	0	12	2012	133	NA
785	0	m	0	2	2012	133	6.141419791344668
800	3	f	0	13	2012	133	6.586824356344889
801	0	f	2	14	2012	133	3.3347368546168754
807	12	f	1	17	2012	133	12.805658623459419
810	5	m	1	18	2012	133	9.343533848876172
817	4	f	0	4	2012	133	6.681620005466555
825	8	m	1	14	2012	133	11.381420360480808
827	1	f	0	4	2012	133	4.960996959676502
830	1	f	2	4	2012	133	5.688955577443758
834	8	f	1	8	2012	133	9.803786748478146
842	8	f	1	12	2012	133	NA
847	7	m	2	14	2012	133	10.103463263603878
848	9	m	0	12	2012	133	11.21819127642115
849	6	f	1	11	2012	133	7.776612094036528
854	5	f	0	16	2012	133	7.253008373604589
856	9	f	0	8	2012	133	10.320050439490661
860	2	m	2	3	2012	133	6.619331612619311
867	6	f	2	19	2012	133	8.9858654413292
874	12	m	1	19	2012	133	13.040078896081017
880	10	f	2	19	2012	133	10.867431461262619
887	15	f	2	15	2012	133	15.191400963778255
893	0	m	2	3	2012	133	4.636143141088348
895	4	m	2	15	2012	133	7.39946998591168
896	6	m	2	2	2012	133	10.168747555259532
2	1	m	1	4	2013	142	4.367342044837365
9	4	m	1	13	2013	142	7.201542097560931
16	10	f	2	6	2013	142	10.067133360328189
19	6	m	2	7	2013	142	8.580705320573044
29	0	f	1	20	2013	142	3.1802174464429216
34	16	m	0	13	2013	142	14.575813521992954
35	0	f	2	13	2013	142	3.618974736677458
43	12	f	0	7	2013	142	12.19793907503063
45	5	m	2	3	2013	142	7.356428305172937
54	1	f	0	13	2013	142	3.8917634380127724
63	6	f	0	20	2013	142	8.559837150598632
72	8	f	1	15	2013	142	8.901595596926589
74	1	f	2	2	2013	142	4.103960164554872
80	6	f	2	18	2013	142	7.483087958371302
90	0	m	2	5	2013	142	4.1276175391537615
91	0	f	2	19	2013	142	4.05558405834988
98	4	m	0	3	2013	142	5.178625619289058
102	7	m	1	2	2013	142	10.028157830710624
104	2	f	2	2	2013	142	4.895098940765379
105	13	m	1	1	2013	142	12.634052799605575
115	2	m	0	7	2013	142	5.638496856986768
116	10	f	2	12	2013	142	10.911494260766633
119	8	f	0	16	2013	142	8.737286704607376
122	7	m	2	1	2013	142	8.163076321963402
124	5	f	2	19	2013	142	6.187618898794747
134	11	f	2	4	2013	142	10.790402385259465
136	4	f	1	12	2013	142	5.654341093605927
137	5	m	2	8	2013	142	8.45709519212477
139	3	f	0	3	2013	142	5.102335031005381
156	9	f	0	16	2013	142	9.46428550145405
158	0	f	1	15	2013	142	3.979004682594848
162	7	m	1	19	2013	142	7.9117049904795795
164	6	f	0	6	2013	142	7.831662106523382
165	11	f	2	8	2013	142	11.059759819607901
168	1	f	0	19	2013	142	4.428794842902569
173	1	f	1	5	2013	142	4.094933567139228
180	12	m	0	15	2013	142	11.190556426433542
185	13	m	0	10	2013	142	13.6788352497069
186	0	m	2	12	2013	142	3.7329495730941167
192	8	f	0	17	2013	142	10.15656241633762
194	10	m	0	20	2013	142	10.518290532881412
208	9	f	0	8	2013	142	10.208681037435518
216	1	m	1	4	2013	142	3.811311965640503
225	5	m	0	16	2013	142	6.899293934755903
227	8	m	2	8	2013	142	9.812956708653696
228	0	m	1	17	2013	142	4.585571554674088
229	3	m	1	3	2013	142	6.649409100198578
234	1	f	2	18	2013	142	2.5698424334847054
237	0	f	1	3	2013	142	4.432954075245107
238	16	f	0	11	2013	142	14.749448923933938
239	9	m	2	16	2013	142	9.89608769888813
242	0	m	2	5	2013	142	4.095735788022694
247	3	m	0	17	2013	142	6.228591338700099
248	8	f	0	17	2013	142	9.184654203835128
251	6	f	2	18	2013	142	8.373972509104496
252	11	f	2	9	2013	142	11.250029843149123
253	13	m	2	8	2013	142	13.030929286717607
254	1	m	0	14	2013	142	5.174506208002615
255	3	m	2	17	2013	142	6.923561015055559
265	9	f	1	5	2013	142	10.31778304989882
266	8	m	1	4	2013	142	8.729946353630108
269	3	f	1	9	2013	142	4.450132346393095
284	10	m	0	4	2013	142	10.619512888556924
285	8	m	2	6	2013	142	9.026026965103137
297	1	m	1	7	2013	142	4.515471749962115
299	1	f	1	12	2013	142	5.064723034490285
302	8	f	2	11	2013	142	9.417696782110909
306	11	m	0	16	2013	142	11.863291058880675
309	7	f	0	12	2013	142	8.446051890817946
310	7	f	2	19	2013	142	8.680355455294514
314	1	f	1	4	2013	142	NA
315	9	m	1	3	2013	142	NA
322	12	m	1	12	2013	142	NA
336	6	m	2	2	2013	142	9.126664323591777
340	3	f	1	17	2013	142	5.591353536689176
343	3	m	2	12	2013	142	NA
344	3	m	1	6	2013	142	5.447130544544199
357	0	f	0	6	2013	142	3.370415435461571
360	9	f	0	1	2013	142	9.871554865687129
361	0	m	0	18	2013	142	3.5262691543811764
364	2	f	2	6	2013	142	5.376342502912826
375	8	m	0	2	2013	142	10.070115420870641
377	2	f	0	13	2013	142	4.971795323991231
378	13	m	0	5	2013	142	12.939348732054654
379	0	m	0	5	2013	142	4.26895680019909
382	12	m	1	4	2013	142	NA
390	6	m	2	16	2013	142	8.23181927381335
391	4	f	0	10	2013	142	NA
393	7	f	2	18	2013	142	7.33231949316895
398	4	f	1	16	2013	142	6.160919429713673
406	6	m	1	8	2013	142	8.637350151946118
408	9	m	1	2	2013	142	10.766662916219198
414	10	m	1	10	2013	142	10.41493381261865
415	9	m	0	5	2013	142	10.908676400321594
416	8	m	0	11	2013	142	9.199733915817843
417	2	m	1	17	2013	142	5.466057590706698
423	10	m	1	2	2013	142	NA
424	2	m	1	17	2013	142	5.209209502466515
426	2	f	1	4	2013	142	5.558391433500562
427	2	f	2	1	2013	142	5.134160326873438
431	6	f	1	19	2013	142	8.57028859938092
436	12	m	0	13	2013	142	11.745428156005634
449	1	m	0	6	2013	142	3.455718652165527
459	5	m	0	20	2013	142	7.289400195531471
460	10	f	2	2	2013	142	10.746977397793659
468	9	m	0	19	2013	142	11.734165241546222
473	6	m	2	19	2013	142	7.468576416297931
484	5	m	0	6	2013	142	7.985917265548284
486	10	f	0	16	2013	142	10.698147315490427
495	2	f	0	20	2013	142	5.3854320373336755
497	2	m	0	9	2013	142	6.111113661369352
501	11	m	1	14	2013	142	10.84964372314338
503	3	f	2	16	2013	142	5.288669682416715
512	5	f	2	20	2013	142	6.672352771519254
516	0	f	0	8	2013	142	2.4109114023793543
519	8	m	2	7	2013	142	NA
521	7	f	1	19	2013	142	8.822651450900672
523	4	f	2	17	2013	142	5.906265383086737
528	0	f	2	12	2013	142	2.6853913370441864
535	3	f	0	9	2013	142	5.463584199141192
545	14	f	0	19	2013	142	NA
556	0	f	1	12	2013	142	3.458400517815017
563	14	m	1	17	2013	142	12.607680446777618
565	6	f	2	6	2013	142	7.61366091158763
569	7	m	2	13	2013	142	8.949941819733908
577	0	m	2	17	2013	142	4.373280138517926
581	2	m	1	6	2013	142	4.954471779503772
585	0	f	0	3	2013	142	4.233266591489281
595	2	f	2	7	2013	142	5.204921907576917
609	7	m	0	5	2013	142	8.004190854236933
611	1	m	0	9	2013	142	4.186957790054857
621	7	m	0	18	2013	142	9.061576019414353
627	3	m	0	12	2013	142	4.862478415519311
634	2	f	0	15	2013	142	4.32908484528444
637	5	f	2	18	2013	142	7.702371423291486
638	2	f	1	20	2013	142	4.833319260504607
639	2	m	1	10	2013	142	5.280114051903363
651	9	m	1	13	2013	142	9.878712234955438
652	0	m	0	18	2013	142	3.7032725048910597
655	3	f	1	8	2013	142	5.566239506170294
659	0	m	2	4	2013	142	4.260963120151262
660	1	m	2	17	2013	142	4.996851594036628
667	0	m	2	17	2013	142	3.2149171581806977
668	2	m	0	11	2013	142	4.063440838891991
689	10	f	1	15	2013	142	10.954532512748496
691	4	f	0	13	2013	142	7.761258579667212
697	15	f	0	19	2013	142	13.716236441600548
701	7	m	1	17	2013	142	8.594916821652005
707	1	m	2	6	2013	142	4.6705693595187014
713	2	m	2	9	2013	142	3.883517696411392
714	1	f	0	20	2013	142	4.740417005660804
721	6	f	2	10	2013	142	7.375029645861821
731	14	f	2	14	2013	142	13.494182404918517
737	2	m	1	17	2013	142	5.793488390779515
738	4	m	1	18	2013	142	6.835089465176923
739	7	f	1	16	2013	142	8.194442608229103
748	1	m	2	14	2013	142	4.716795024355969
753	6	m	2	3	2013	142	7.986891617513224
754	2	f	1	16	2013	142	NA
755	6	m	1	2	2013	142	8.646701316580188
758	2	m	2	14	2013	142	5.446256778172099
763	5	m	0	3	2013	142	8.455109321722594
779	6	m	2	13	2013	142	7.789292848126739
781	1	f	2	12	2013	142	4.771259932877591
785	1	m	0	12	2013	142	6.078018702791159
800	4	f	2	8	2013	142	6.354194074638716
801	1	f	0	11	2013	142	NA
810	6	m	1	10	2013	142	9.64010090528491
817	5	f	1	14	2013	142	6.092174157231284
825	9	m	2	18	2013	142	11.514542906671359
827	2	f	1	15	2013	142	4.185167703090835
830	2	f	1	10	2013	142	5.6330189376670265
834	9	f	2	17	2013	142	9.527206575398345
842	9	f	2	16	2013	142	9.727630354302693
843	0	m	0	5	2013	142	4.54233613828648
847	8	m	1	17	2013	142	9.78075313609636
848	10	m	1	1	2013	142	11.471775173209666
849	7	f	0	4	2013	142	7.511821147034201
854	6	f	0	16	2013	142	7.632955485325595
856	10	f	0	15	2013	142	10.826058670247331
860	3	m	0	2	2013	142	6.802134371440517
866	0	f	2	4	2013	142	3.940430328251145
867	7	f	0	5	2013	142	NA
874	13	m	2	16	2013	142	12.779856378839966
880	11	f	1	11	2013	142	10.526680220050512
893	1	m	0	1	2013	142	4.493185222438443
895	5	m	2	8	2013	142	7.605837802550348
2	2	m	1	8	2014	156	5.654463220868974
9	5	m	0	2	2014	156	NA
16	11	f	2	20	2014	156	11.760056012134944
27	0	m	2	19	2014	156	3.8731546192886093
28	0	f	0	17	2014	156	4.451221643065016
29	1	f	0	18	2014	156	4.567090599565905
35	1	f	0	14	2014	156	5.501895215851245
43	13	f	0	15	2014	156	13.317293504810978
45	6	m	2	11	2014	156	8.810866633499659
54	2	f	2	10	2014	156	NA
56	0	f	1	19	2014	156	4.04614979219697
63	7	f	2	17	2014	156	10.106999134241748
72	9	f	1	8	2014	156	NA
74	2	f	0	12	2014	156	5.376611059058797
80	7	f	1	8	2014	156	8.977623506241649
89	0	f	2	3	2014	156	NA
90	1	m	1	17	2014	156	5.3725507692325865
91	1	f	1	13	2014	156	5.351916445789751
98	5	m	0	11	2014	156	6.427475925717918
102	8	m	0	14	2014	156	10.94671304660798
104	3	f	1	18	2014	156	6.386844714981054
105	14	m	1	12	2014	156	NA
115	3	m	0	18	2014	156	6.977121851779783
116	11	f	2	20	2014	156	12.560978482299927
119	9	f	1	14	2014	156	9.94916102433673
121	0	m	1	9	2014	156	3.8502273853877695
122	8	m	0	3	2014	156	9.489667885403193
124	6	f	1	11	2014	156	8.11363808607169
134	12	f	0	3	2014	156	NA
136	5	f	2	16	2014	156	7.137584981047386
137	6	m	2	4	2014	156	9.163307594150725
139	4	f	0	7	2014	156	6.2339424011101645
156	10	f	1	16	2014	156	10.203114145258962
158	1	f	0	15	2014	156	4.8080458582834105
162	8	m	0	12	2014	156	9.125490310554374
165	12	f	2	9	2014	156	13.003248038103697
168	2	f	2	8	2014	156	5.524449664224652
173	2	f	0	15	2014	156	4.593874171067776
180	13	m	0	9	2014	156	NA
185	14	m	2	10	2014	156	NA
186	1	m	2	9	2014	156	4.305016421797468
192	9	f	2	3	2014	156	11.279703504103304
206	0	f	2	19	2014	156	4.977526147033465
208	10	f	2	15	2014	156	NA
216	2	m	0	3	2014	156	5.167756041910264
217	0	f	1	15	2014	156	NA
225	6	m	1	1	2014	156	8.273837271074152
227	9	m	2	17	2014	156	NA
228	1	m	0	4	2014	156	5.747862704182744
229	4	m	2	7	2014	156	7.7202634740793785
232	0	m	0	2	2014	156	3.9167777233246537
234	2	f	2	6	2014	156	NA
237	1	f	1	18	2014	156	6.170923279920398
239	10	m	0	18	2014	156	NA
242	1	m	2	20	2014	156	NA
247	4	m	2	2	2014	156	7.3484756675489935
248	9	f	2	16	2014	156	9.9395952488043
252	12	f	0	20	2014	156	12.775358320407245
253	14	m	1	16	2014	156	14.736923276155729
254	2	m	1	19	2014	156	6.305193644810595
255	4	m	1	15	2014	156	7.956894628666273
261	0	f	0	12	2014	156	3.456000049062677
266	9	m	1	14	2014	156	10.367115707590115
268	0	f	1	11	2014	156	4.050078001833679
269	4	f	1	10	2014	156	5.77048197735143
284	11	m	1	11	2014	156	11.885022325138141
285	9	m	0	2	2014	156	10.058477823187122
297	2	m	1	15	2014	156	5.763872925049058
299	2	f	0	18	2014	156	6.042274519549193
302	9	f	2	9	2014	156	10.647159256202416
306	12	m	0	16	2014	156	13.340447091994283
309	8	f	1	9	2014	156	10.196374392339026
310	8	f	1	2	2014	156	10.132217487986487
314	2	f	2	17	2014	156	5.17644418997492
315	10	m	2	4	2014	156	11.570684709869989
322	13	m	1	20	2014	156	13.379229462462831
324	0	m	1	16	2014	156	4.592156463715368
332	0	f	2	15	2014	156	5.175307834063315
335	0	f	2	5	2014	156	3.7217572887989716
336	7	m	0	17	2014	156	10.363079166332156
340	4	f	1	4	2014	156	7.15386267879889
343	4	m	2	13	2014	156	7.085602755727041
344	4	m	1	13	2014	156	7.038942049439241
357	1	f	2	20	2014	156	NA
360	10	f	1	8	2014	156	11.005814531011922
361	1	m	2	11	2014	156	4.607173866407235
364	3	f	0	13	2014	156	6.659610727219803
374	0	f	2	16	2014	156	4.3442698579210965
375	9	m	2	8	2014	156	11.499416693467193
377	3	f	1	9	2014	156	6.012356397444552
378	14	m	0	4	2014	156	13.989224835383421
379	1	m	2	11	2014	156	5.205026188303639
382	13	m	2	17	2014	156	13.27113169898196
390	7	m	2	2	2014	156	8.882104580970688
391	5	f	0	11	2014	156	6.869944805203418
393	8	f	0	9	2014	156	8.602507598577104
398	5	f	0	4	2014	156	7.648723790839531
406	7	m	1	7	2014	156	9.880354251449388
408	10	m	1	15	2014	156	12.329489484906217
414	11	m	1	3	2014	156	11.737070012746168
415	10	m	1	8	2014	156	11.964514575760138
416	9	m	2	9	2014	156	10.453425654839439
417	3	m	0	4	2014	156	6.558672874650756
424	3	m	2	16	2014	156	6.48201996957273
426	3	f	2	5	2014	156	6.699022560654177
427	3	f	0	4	2014	156	5.910367563122147
431	7	f	2	15	2014	156	10.097951033005998
436	13	m	0	15	2014	156	13.279694557890966
449	2	m	0	10	2014	156	4.903912872599064
459	6	m	2	20	2014	156	8.377825993536547
460	11	f	1	18	2014	156	11.733264150695302
468	10	m	1	3	2014	156	12.515587842773588
473	7	m	0	5	2014	156	8.4325555875716
484	6	m	2	8	2014	156	9.588748472614071
486	11	f	2	10	2014	156	11.77432794788993
492	0	m	2	1	2014	156	4.403447516432902
497	3	m	0	1	2014	156	NA
501	12	m	2	17	2014	156	12.296200088725275
503	4	f	1	7	2014	156	6.163175850727519
505	0	m	0	16	2014	156	4.631710301017499
512	6	f	2	10	2014	156	8.253767596942724
516	1	f	0	1	2014	156	3.9544391585848233
519	9	m	0	13	2014	156	NA
521	8	f	0	11	2014	156	10.770356253128798
523	5	f	1	4	2014	156	7.7561802999143445
528	1	f	2	11	2014	156	4.097236912484238
533	0	m	1	2	2014	156	NA
535	4	f	1	20	2014	156	6.875726134188089
545	15	f	0	8	2014	156	14.558218891325414
547	0	f	0	18	2014	156	3.800050178967262
548	0	m	1	19	2014	156	5.967145123667201
556	1	f	0	11	2014	156	4.322788477579724
559	0	f	0	7	2014	156	4.9749256643332505
565	7	f	2	18	2014	156	8.9460664855461
569	8	m	0	18	2014	156	9.624562618783774
577	1	m	1	3	2014	156	5.515276097804694
581	3	m	0	2	2014	156	6.923478219559003
585	1	f	2	2	2014	156	5.503348949377562
595	3	f	2	2	2014	156	6.6274687954341065
609	8	m	1	12	2014	156	9.30485644848013
611	2	m	1	7	2014	156	5.3732712428128915
621	8	m	1	19	2014	156	10.137931110591216
627	4	m	1	1	2014	156	6.382370150262057
634	3	f	0	3	2014	156	5.969699669966706
637	6	f	1	14	2014	156	9.137881516835103
638	3	f	2	20	2014	156	6.029574697977153
639	3	m	2	14	2014	156	6.139300899414232
646	0	f	2	15	2014	156	5.415655450806961
651	10	m	2	2	2014	156	10.866246117428066
652	1	m	0	5	2014	156	5.382249450155675
655	4	f	2	13	2014	156	6.505279755575455
659	1	m	1	18	2014	156	NA
660	2	m	1	12	2014	156	6.646981830224088
667	1	m	1	15	2014	156	4.371184853710209
668	3	m	2	12	2014	156	5.573186849352326
679	0	m	0	14	2014	156	5.3900710848639015
683	0	f	0	4	2014	156	4.696794040503376
689	11	f	2	20	2014	156	11.908546676527777
691	5	f	0	7	2014	156	8.557851195127947
694	0	f	2	15	2014	156	3.9618288532941097
707	2	m	2	13	2014	156	5.319875190178652
709	0	f	2	8	2014	156	4.374003466933585
714	2	f	1	10	2014	156	5.802783674624029
721	7	f	2	8	2014	156	8.435487444547938
728	0	m	2	19	2014	156	4.892934860822567
731	15	f	0	18	2014	156	14.853000338976768
737	3	m	0	8	2014	156	6.508725769157278
739	8	f	2	11	2014	156	NA
748	2	m	0	12	2014	156	5.230678892713186
754	3	f	2	4	2014	156	6.658000577868126
755	7	m	1	1	2014	156	9.401879947569018
758	3	m	0	15	2014	156	6.701543266124181
763	6	m	2	14	2014	156	9.482328354999842
779	7	m	2	17	2014	156	8.896353458494316
781	2	f	0	8	2014	156	6.1491432758688065
785	2	m	0	15	2014	156	7.247976986779137
800	5	f	1	9	2014	156	7.616372201577016
801	2	f	0	5	2014	156	4.352758105524244
810	7	m	1	15	2014	156	10.695867641679957
817	6	f	0	18	2014	156	7.82017318275662
825	10	m	0	9	2014	156	12.843722702089774
827	3	f	2	18	2014	156	5.69945030934543
830	3	f	0	9	2014	156	6.489686648512882
834	10	f	1	19	2014	156	10.837150106694134
842	10	f	2	3	2014	156	10.804216001565754
843	1	m	2	3	2014	156	5.76431114719381
847	9	m	2	20	2014	156	11.459837854219002
849	8	f	1	20	2014	156	NA
851	0	f	0	13	2014	156	3.7870551718955716
854	7	f	0	19	2014	156	8.833141703263593
856	11	f	2	7	2014	156	NA
860	4	m	1	14	2014	156	7.384523427928921
866	1	f	0	4	2014	156	5.68351210311169
867	8	f	2	6	2014	156	10.313284141817103
874	14	m	0	7	2014	156	14.48267059761922
880	12	f	1	17	2014	156	11.828719058376407
893	2	m	1	9	2014	156	5.843609174999037
895	6	m	1	12	2014	156	8.632547835014064
2	3	m	0	16	2015	139	6.3567333651200055
6	0	m	0	8	2015	139	4.54039601699148
9	6	m	0	13	2015	139	9.353743840292948
16	12	f	2	6	2015	139	12.042544891684766
17	0	m	0	8	2015	139	NA
23	0	m	2	1	2015	139	4.783842493576157
27	1	m	1	12	2015	139	5.130714950759353
28	1	f	2	12	2015	139	5.193498572138101
29	2	f	0	9	2015	139	5.150480873811824
35	2	f	0	13	2015	139	6.006433504366546
43	14	f	0	3	2015	139	14.482836938822977
45	7	m	0	5	2015	139	9.542050014620806
54	3	f	1	9	2015	139	6.551557486397663
56	1	f	1	14	2015	139	5.320859117931215
80	8	f	1	7	2015	139	9.744438931469638
89	1	f	1	7	2015	139	5.737974715831896
90	2	m	1	3	2015	139	6.470290657716836
91	2	f	0	4	2015	139	6.059323975369196
98	6	m	2	15	2015	139	7.413356552570445
102	9	m	1	18	2015	139	11.572359924584232
104	4	f	0	13	2015	139	6.885176824773506
106	0	f	2	2	2015	139	NA
119	10	f	2	18	2015	139	10.669560059912232
121	1	m	0	2	2015	139	4.456509920348488
122	9	m	1	10	2015	139	10.442823222065524
124	7	f	1	9	2015	139	8.320247525973432
134	13	f	1	6	2015	139	13.594496105178155
136	6	f	1	5	2015	139	8.211079658347249
137	7	m	0	11	2015	139	10.053520536472272
139	5	f	1	18	2015	139	NA
151	0	f	2	7	2015	139	3.3652032895835022
156	11	f	0	20	2015	139	11.504418152280664
158	2	f	2	4	2015	139	NA
162	9	m	2	1	2015	139	10.450287897717649
165	13	f	2	9	2015	139	13.344800238631416
167	0	f	1	10	2015	139	4.2791385710489624
168	3	f	2	17	2015	139	NA
173	3	f	0	12	2015	139	5.431359823393508
185	15	m	1	8	2015	139	15.7822003175106
186	2	m	2	19	2015	139	5.149267240441144
187	0	f	0	3	2015	139	3.8902237836259483
192	10	f	1	20	2015	139	12.308681183045818
206	1	f	2	16	2015	139	5.61366613766543
208	11	f	1	8	2015	139	11.742717875364852
216	3	m	2	13	2015	139	6.0333507060464155
217	1	f	0	7	2015	139	4.951956138131244
218	0	f	0	11	2015	139	NA
227	10	m	2	14	2015	139	NA
228	2	m	0	3	2015	139	6.541996146714766
229	5	m	2	4	2015	139	8.758422511087192
232	1	m	2	3	2015	139	4.350390780795667
234	3	f	0	5	2015	139	NA
237	2	f	2	15	2015	139	6.8911513265587265
239	11	m	1	2	2015	139	12.412635248037796
242	2	m	1	8	2015	139	6.2066035740990575
246	0	f	2	2	2015	139	2.992582079404123
247	5	m	2	6	2015	139	NA
248	10	f	1	16	2015	139	10.570647394056715
252	13	f	0	2	2015	139	12.812915169144627
253	15	m	1	7	2015	139	15.05795630143872
254	3	m	2	8	2015	139	7.0619430083116335
261	1	f	0	7	2015	139	4.2122064722225065
266	10	m	0	5	2015	139	10.658984319932467
268	1	f	1	4	2015	139	4.956009868312045
269	5	f	1	8	2015	139	6.135324701707915
284	12	m	2	18	2015	139	12.439378001688432
285	10	m	2	3	2015	139	NA
290	0	m	0	16	2015	139	4.824519048372886
297	3	m	2	4	2015	139	6.345245094602464
299	3	f	1	5	2015	139	7.4673286404546655
309	9	f	1	14	2015	139	10.696515532246321
310	9	f	1	7	2015	139	10.30655564117816
314	3	f	0	8	2015	139	6.259770413596295
315	11	m	1	17	2015	139	NA
322	14	m	2	16	2015	139	13.79414658141315
324	1	m	0	7	2015	139	5.177695188723175
332	1	f	0	13	2015	139	5.6473758417280955
335	1	f	1	15	2015	139	4.775017836897818
336	8	m	1	19	2015	139	10.989699913969064
339	0	m	0	11	2015	139	4.777370448947117
343	5	m	0	18	2015	139	7.692208184066857
344	5	m	2	1	2015	139	NA
357	2	f	0	8	2015	139	5.157448240866981
360	11	f	1	14	2015	139	11.689647469282713
361	2	m	1	7	2015	139	5.613717965697142
364	4	f	2	1	2015	139	6.971035491642817
365	0	m	1	15	2015	139	4.828602469893957
374	1	f	2	14	2015	139	5.003248105612033
375	10	m	2	16	2015	139	NA
377	4	f	1	8	2015	139	7.163890725052302
378	15	m	2	17	2015	139	14.71320908755302
379	2	m	2	20	2015	139	6.369165927250118
391	6	f	1	19	2015	139	8.310024067435414
393	9	f	2	6	2015	139	9.201692728380644
398	6	f	0	11	2015	139	8.105997443425418
403	0	m	1	9	2015	139	5.501792554808961
406	8	m	2	10	2015	139	10.464420724045867
413	0	m	1	20	2015	139	3.601451332941714
414	12	m	0	3	2015	139	12.673206792847893
415	11	m	2	14	2015	139	13.096188914982662
416	10	m	1	11	2015	139	10.926737468297866
417	4	m	1	7	2015	139	NA
424	4	m	1	2	2015	139	7.188012595764403
426	4	f	1	4	2015	139	7.671945369798276
427	4	f	2	5	2015	139	6.966378690337258
431	8	f	0	8	2015	139	NA
436	14	m	2	19	2015	139	13.936368792016626
449	3	m	1	9	2015	139	5.267396249166264
459	7	m	0	16	2015	139	9.346905134458572
460	12	f	2	9	2015	139	12.454405645301229
468	11	m	2	4	2015	139	13.89048826719162
473	8	m	1	3	2015	139	9.574188337722159
484	7	m	1	8	2015	139	10.417366790694812
486	12	f	1	16	2015	139	12.379815647350556
492	1	m	1	9	2015	139	5.374966829057726
497	4	m	1	12	2015	139	7.898604058899531
501	13	m	0	9	2015	139	13.14182749407378
503	5	f	0	13	2015	139	7.588141790642709
505	1	m	0	13	2015	139	4.927729457449165
512	7	f	1	14	2015	139	9.404310257035815
516	2	f	0	18	2015	139	4.840755736510732
519	10	m	1	17	2015	139	12.406497052621544
521	9	f	2	8	2015	139	11.351872711337316
523	6	f	0	13	2015	139	8.705637408944037
528	2	f	1	9	2015	139	5.2916465175728185
533	1	m	0	6	2015	139	5.123094001883477
535	5	f	2	4	2015	139	7.395354480252616
543	0	m	2	16	2015	139	5.998720096942602
545	16	f	0	17	2015	139	NA
547	1	f	2	2	2015	139	4.312926467139075
548	1	m	0	17	2015	139	6.083088144330938
556	2	f	1	1	2015	139	5.876903770325125
565	8	f	0	19	2015	139	10.002071420778499
577	2	m	0	16	2015	139	NA
581	4	m	0	4	2015	139	6.51618716477272
585	2	f	1	9	2015	139	6.226253206882895
595	4	f	2	4	2015	139	6.931655252382287
609	9	m	0	12	2015	139	9.923422608533754
611	3	m	0	15	2015	139	5.949818318200724
621	9	m	2	9	2015	139	10.311479976379918
627	5	m	1	4	2015	139	6.545901099805712
634	4	f	0	1	2015	139	6.15629411834276
637	7	f	1	3	2015	139	10.096253991420529
638	4	f	0	5	2015	139	7.101162039460188
639	4	m	1	19	2015	139	6.820561936867004
646	1	f	0	7	2015	139	5.736368952310205
651	11	m	0	7	2015	139	11.739167935407929
659	2	m	2	6	2015	139	6.3498024468955085
660	3	m	2	8	2015	139	6.8557160903933525
667	2	m	0	9	2015	139	5.121437580661928
668	4	m	1	4	2015	139	6.082810526140016
679	1	m	1	12	2015	139	5.600230895366581
680	0	m	1	20	2015	139	5.647185941522983
683	1	f	1	9	2015	139	5.496085271888873
689	12	f	2	3	2015	139	12.820423705651622
691	6	f	1	11	2015	139	9.349011559462902
694	1	f	1	8	2015	139	4.70205166086405
707	3	m	0	20	2015	139	6.185285067897301
709	1	f	1	16	2015	139	5.2000947839126965
714	3	f	1	10	2015	139	6.579348113190825
720	0	f	0	14	2015	139	5.390355380527836
721	8	f	1	16	2015	139	8.8450237251715
728	1	m	2	3	2015	139	5.769932673612919
737	4	m	0	20	2015	139	7.410366037697997
739	9	f	0	8	2015	139	NA
748	3	m	2	19	2015	139	NA
754	4	f	0	14	2015	139	6.974511916325157
763	7	m	1	4	2015	139	10.314081160353279
